,id,label
53804,train_051057,0
53805,train_009713,9
53806,train_023680,8
53807,train_037214,2
53808,train_049357,1
53809,train_024004,5
53810,train_052432,3
53811,train_045818,2
53812,train_023685,4
53813,train_037387,7
53814,train_015668,4
53815,train_040601,4
53816,train_012762,6
53817,train_039724,9
53818,train_037014,1
53819,train_023071,8
53820,train_008985,1
53821,train_059311,5
53822,train_026505,3
53823,train_041823,1
53824,train_059404,9
53825,train_038123,0
53826,train_050060,5
53827,train_010865,3
53828,train_043396,6
53829,train_030884,2
53830,train_049512,1
53831,train_011557,9
53832,train_032050,6
53833,train_049451,9
53834,train_023992,4
53835,train_022242,4
53836,train_020604,1
53837,train_040566,2
53838,train_054060,3
53839,train_023320,3
53840,train_028509,4
53841,train_046758,8
53842,train_008636,6
53843,train_055355,0
53844,train_028684,2
53845,train_019761,6
53846,train_048204,8
53847,train_016515,9
53848,train_035461,4
53849,train_016322,8
53850,train_055341,3
53851,train_013903,1
53852,train_001999,0
53853,train_002472,2
53854,train_022552,9
53855,train_005212,9
53856,train_039598,9
53857,train_004001,3
53858,train_059156,1
53859,train_042698,5
53860,train_045378,2
53861,train_054200,6
53862,train_020736,6
53863,train_032198,5
53864,train_037715,8
53865,train_014680,9
53866,train_004705,8
53867,train_024655,7
53868,train_000549,3
53869,train_035888,6
53870,train_029530,4
53871,train_021583,5
53872,train_029481,2
53873,train_026563,6
53874,train_026836,0
53875,train_000554,5
53876,train_040133,5
53877,train_027256,1
53878,train_053713,4
53879,train_056210,6
53880,train_047269,6
53881,train_046409,3
53882,train_016975,0
53883,train_032079,1
53884,train_058934,0
53885,train_043384,7
53886,train_054179,4
53887,train_038992,9
53888,train_005997,8
53889,train_043103,3
53890,train_014979,5
53891,train_021808,6
53892,train_031466,0
53893,train_031838,5
53894,train_010070,9
53895,train_023495,0
53896,train_047631,6
53897,train_017322,0
53898,train_022612,2
53899,train_011985,6
53900,train_014581,7
53901,train_039906,0
53902,train_050970,8
53903,train_025550,4
53904,train_041526,1
53905,train_018419,8
53906,train_008058,2
53907,train_048013,4
53908,train_030534,2
53909,train_002783,2
53910,train_013525,2
53911,train_021889,1
53912,train_020988,1
53913,train_030760,3
53914,train_017504,5
53915,train_015229,7
53916,train_047615,8
53917,train_021329,5
53918,train_033893,8
53919,train_029509,7
53920,train_030711,1
53921,train_004022,3
53922,train_012223,2
53923,train_047889,5
53924,train_008124,1
53925,train_034320,8
53926,train_046668,4
53927,train_053517,8
53928,train_037579,1
53929,train_026440,9
53930,train_037920,1
53931,train_046833,2
53932,train_010412,5
53933,train_034796,1
53934,train_021999,4
53935,train_039219,8
53936,train_034189,6
53937,train_056070,8
53938,train_030436,1
53939,train_032152,9
53940,train_055334,3
53941,train_026456,4
53942,train_033866,5
53943,train_001291,9
53944,train_051731,5
53945,train_003728,7
53946,train_018329,5
53947,train_017844,4
53948,train_039031,2
53949,train_014815,9
53950,train_020480,6
53951,train_055937,3
53952,train_021560,0
53953,train_038942,8
53954,train_036375,2
53955,train_012444,8
53956,train_036258,7
53957,train_037824,9
53958,train_026217,4
53959,train_021320,3
53960,train_035622,3
53961,train_007541,9
53962,train_051634,7
53963,train_036675,4
53964,train_058884,2
53965,train_051350,4
53966,train_059082,7
53967,train_056931,7
53968,train_048118,2
53969,train_041971,1
53970,train_023440,8
53971,train_032007,0
53972,train_034435,7
53973,train_017251,6
53974,train_052415,3
53975,train_044215,5
53976,train_004382,4
53977,train_055164,5
53978,train_055574,1
53979,train_000910,6
53980,train_041501,9
53981,train_032654,2
53982,train_004556,0
53983,train_033014,9
53984,train_038970,3
53985,train_040094,4
53986,train_007152,4
53987,train_007364,0
53988,train_029712,5
53989,train_059008,6
53990,train_028250,1
53991,train_027735,0
53992,train_026852,8
53993,train_025569,1
53994,train_013330,2
53995,train_002238,7
53996,train_018987,1
53997,train_045352,9
53998,train_026365,4
53999,train_053846,3
54000,train_023604,1
54001,train_019434,7
54002,train_040745,3
54003,train_014748,5
54004,train_045447,6
54005,train_026120,2
54006,train_054949,5
54007,train_037527,8
54008,train_011963,5
54009,train_036372,6
54010,train_001443,0
54011,train_006955,4
54012,train_057460,1
54013,train_031580,4
54014,train_032673,4
54015,train_058759,3
54016,train_055316,2
54017,train_008790,3
54018,train_026949,9
54019,train_047885,9
54020,train_059868,0
54021,train_021587,7
54022,train_038365,5
54023,train_049409,2
54024,train_040940,3
54025,train_000995,7
54026,train_026560,7
54027,train_019451,6
54028,train_047287,3
54029,train_058058,8
54030,train_050007,3
54031,train_050989,3
54032,train_025892,0
54033,train_001987,2
54034,train_007819,1
54035,train_047648,8
54036,train_044917,0
54037,train_051587,0
54038,train_045080,6
54039,train_012506,3
54040,train_004784,7
54041,train_040903,4
54042,train_013640,4
54043,train_022927,9
54044,train_058482,4
54045,train_052685,6
54046,train_038940,5
54047,train_009285,8
54048,train_001711,2
54049,train_047317,8
54050,train_006182,3
54051,train_013299,2
54052,train_040919,4
54053,train_053020,9
54054,train_001519,8
54055,train_042750,4
54056,train_003817,4
54057,train_033987,2
54058,train_022501,9
54059,train_011377,3
54060,train_054486,0
54061,train_013262,5
54062,train_040181,1
54063,train_000635,5
54064,train_058637,9
54065,train_013288,3
54066,train_036061,6
54067,train_038006,9
54068,train_043851,2
54069,train_052430,8
54070,train_002639,5
54071,train_044793,5
54072,train_049187,7
54073,train_056363,5
54074,train_023016,9
54075,train_010525,4
54076,train_055388,5
54077,train_001136,6
54078,train_029201,9
54079,train_005413,6
54080,train_038369,9
54081,train_042756,5
54082,train_057333,9
54083,train_015398,5
54084,train_040018,7
54085,train_000367,6
54086,train_053677,6
54087,train_015949,5
54088,train_038691,0
54089,train_035749,1
54090,train_001878,9
54091,train_052132,2
54092,train_035734,6
54093,train_054961,9
54094,train_058882,0
54095,train_005213,6
54096,train_051174,7
54097,train_010620,2
54098,train_018094,6
54099,train_024256,8
54100,train_047041,1
54101,train_018622,2
54102,train_009451,0
54103,train_032330,3
54104,train_020693,5
54105,train_009763,5
54106,train_038438,2
54107,train_052921,0
54108,train_021265,7
54109,train_039372,6
54110,train_007356,8
54111,train_056879,8
54112,train_003609,3
54113,train_009769,8
54114,train_035479,9
54115,train_006716,4
54116,train_034420,9
54117,train_054810,0
54118,train_047083,2
54119,train_053996,8
54120,train_016801,9
54121,train_009453,1
54122,train_059976,6
54123,train_049063,7
54124,train_038812,4
54125,train_059606,1
54126,train_029648,5
54127,train_005867,2
54128,train_042099,4
54129,train_050395,5
54130,train_009837,1
54131,train_000780,1
54132,train_009505,0
54133,train_005907,2
54134,train_016475,1
54135,train_013377,0
54136,train_010680,2
54137,train_022210,6
54138,train_033707,2
54139,train_036981,5
54140,train_009061,9
54141,train_018339,1
54142,train_043871,2
54143,train_031426,9
54144,train_029915,5
54145,train_020944,2
54146,train_040152,2
54147,train_019741,5
54148,train_025081,8
54149,train_036401,2
54150,train_000675,3
54151,train_038834,4
54152,train_008416,9
54153,train_050410,8
54154,train_022722,4
54155,train_036804,5
54156,train_044548,1
54157,train_028394,1
54158,train_044864,1
54159,train_023558,6
54160,train_021095,7
54161,train_046644,4
54162,train_053732,5
54163,train_031270,6
54164,train_030379,3
54165,train_049970,6
54166,train_041038,0
54167,train_045112,0
54168,train_013140,1
54169,train_011212,9
54170,train_024432,4
54171,train_031713,7
54172,train_007387,3
54173,train_034613,1
54174,train_038652,2
54175,train_032636,8
54176,train_021126,6
54177,train_042967,1
54178,train_047652,2
54179,train_023715,7
54180,train_041818,4
54181,train_012158,1
54182,train_046450,8
54183,train_049614,2
54184,train_019417,9
54185,train_042215,3
54186,train_012525,4
54187,train_050219,1
54188,train_026188,1
54189,train_038841,8
54190,train_016884,9
54191,train_006723,0
54192,train_010972,2
54193,train_034277,6
54194,train_049582,2
54195,train_050693,3
54196,train_030565,0
54197,train_006949,4
54198,train_050131,3
54199,train_032890,1
54200,train_023162,2
54201,train_005126,6
54202,train_033855,9
54203,train_059878,0
54204,train_058619,2
54205,train_039387,7
54206,train_045983,3
54207,train_037183,0
54208,train_022759,7
54209,train_038854,6
54210,train_045946,3
54211,train_043030,1
54212,train_049388,9
54213,train_011546,8
54214,train_015700,0
54215,train_053077,0
54216,train_053203,8
54217,train_019466,2
54218,train_042511,5
54219,train_044527,8
54220,train_052825,7
54221,train_056676,4
54222,train_018342,5
54223,train_055699,7
54224,train_034112,5
54225,train_009892,6
54226,train_042380,1
54227,train_053316,5
54228,train_046550,4
54229,train_029968,1
54230,train_059506,9
54231,train_049984,9
54232,train_006245,0
54233,train_059320,6
54234,train_045930,7
54235,train_032339,3
54236,train_027421,5
54237,train_009683,9
54238,train_043148,5
54239,train_002575,7
54240,train_010138,2
54241,train_020129,9
54242,train_047522,2
54243,train_032085,1
54244,train_005902,2
54245,train_032625,0
54246,train_015198,0
54247,train_003238,9
54248,train_058268,3
54249,train_049232,1
54250,train_005222,6
54251,train_020590,5
54252,train_014535,3
54253,train_002405,5
54254,train_026638,2
54255,train_037887,9
54256,train_018809,7
54257,train_020252,3
54258,train_005503,9
54259,train_029997,6
54260,train_006396,6
54261,train_052570,9
54262,train_051293,6
54263,train_030752,2
54264,train_010130,2
54265,train_057356,0
54266,train_039001,8
54267,train_032319,3
54268,train_001355,9
54269,train_053730,8
54270,train_000052,7
54271,train_051007,8
54272,train_041174,7
54273,train_053260,4
54274,train_020806,6
54275,train_011669,9
54276,train_016054,6
54277,train_002988,1
54278,train_024373,3
54279,train_036965,2
54280,train_050282,4
54281,train_059027,9
54282,train_019258,0
54283,train_023710,9
54284,train_007684,6
54285,train_019853,4
54286,train_055924,4
54287,train_059748,9
54288,train_049850,4
54289,train_053115,8
54290,train_038403,2
54291,train_014660,6
54292,train_051816,3
54293,train_021992,4
54294,train_041237,1
54295,train_047497,6
54296,train_007447,9
54297,train_010714,2
54298,train_008244,9
54299,train_013553,4
54300,train_032293,0
54301,train_008817,6
54302,train_058178,8
54303,train_056069,2
54304,train_045526,5
54305,train_029770,2
54306,train_016870,8
54307,train_057548,4
54308,train_054591,6
54309,train_038976,1
54310,train_055165,8
54311,train_000636,7
54312,train_046310,6
54313,train_053208,8
54314,train_036717,2
54315,train_040705,2
54316,train_036633,1
54317,train_028462,4
54318,train_051773,8
54319,train_030021,7
54320,train_044741,9
54321,train_042993,9
54322,train_001336,3
54323,train_052812,2
54324,train_000813,2
54325,train_034020,8
54326,train_027192,2
54327,train_040366,2
54328,train_014266,3
54329,train_008623,5
54330,train_052907,3
54331,train_024473,5
54332,train_002376,7
54333,train_053579,7
54334,train_027404,6
54335,train_011957,0
54336,train_046234,4
54337,train_050093,6
54338,train_001814,4
54339,train_032177,9
54340,train_048390,1
54341,train_013084,6
54342,train_022446,2
54343,train_049796,1
54344,train_021581,4
54345,train_042685,6
54346,train_043734,9
54347,train_056588,7
54348,train_052578,6
54349,train_033256,9
54350,train_050885,3
54351,train_050522,9
54352,train_025648,9
54353,train_004600,5
54354,train_008018,3
54355,train_031957,7
54356,train_032708,0
54357,train_007230,6
54358,train_050628,0
54359,train_038154,9
54360,train_047369,2
54361,train_011547,4
54362,train_024675,7
54363,train_017978,9
54364,train_035649,3
54365,train_027731,9
54366,train_043375,4
54367,train_048844,1
54368,train_059483,6
54369,train_032235,9
54370,train_023215,8
54371,train_012712,8
54372,train_016103,9
54373,train_056563,4
54374,train_024551,2
54375,train_015251,3
54376,train_003627,2
54377,train_011410,5
54378,train_017348,8
54379,train_020304,7
54380,train_058853,3
54381,train_005493,3
54382,train_053639,2
54383,train_000385,2
54384,train_005224,9
54385,train_035993,6
54386,train_015748,2
54387,train_034345,0
54388,train_013388,3
54389,train_001926,0
54390,train_059195,3
54391,train_011594,7
54392,train_041657,5
54393,train_058229,0
54394,train_036497,9
54395,train_045095,4
54396,train_033605,5
54397,train_035030,3
54398,train_041246,6
54399,train_025132,8
54400,train_044519,3
54401,train_059577,2
54402,train_033743,2
54403,train_022211,5
54404,train_034537,4
54405,train_020158,7
54406,train_016620,3
54407,train_022775,6
54408,train_058986,4
54409,train_039479,8
54410,train_052058,1
54411,train_054948,6
54412,train_011233,3
54413,train_045968,8
54414,train_006848,5
54415,train_019982,2
54416,train_008804,7
54417,train_013657,1
54418,train_042391,3
54419,train_001345,4
54420,train_016504,3
54421,train_021338,5
54422,train_017777,3
54423,train_037759,0
54424,train_001003,1
54425,train_055045,0
54426,train_000354,4
54427,train_028837,1
54428,train_003187,6
54429,train_032228,6
54430,train_028740,0
54431,train_005187,0
54432,train_057508,6
54433,train_016541,9
54434,train_050150,1
54435,train_016312,4
54436,train_024198,2
54437,train_008064,6
54438,train_021325,3
54439,train_031159,4
54440,train_029383,3
54441,train_003132,1
54442,train_046590,6
54443,train_055470,3
54444,train_042310,2
54445,train_053423,7
54446,train_021158,9
54447,train_021443,2
54448,train_046792,1
54449,train_013971,9
54450,train_052947,5
54451,train_044652,8
54452,train_025975,8
54453,train_033393,7
54454,train_052305,0
54455,train_003554,8
54456,train_000146,8
54457,train_003450,4
54458,train_037001,7
54459,train_018203,4
54460,train_022204,3
54461,train_032482,1
54462,train_036643,7
54463,train_043576,2
54464,train_036078,3
54465,train_028200,2
54466,train_024544,7
54467,train_010954,5
54468,train_001735,2
54469,train_048046,5
54470,train_024786,2
54471,train_046137,9
54472,train_010225,4
54473,train_009669,7
54474,train_039224,0
54475,train_045133,2
54476,train_026244,8
54477,train_025091,3
54478,train_008847,9
54479,train_021141,0
54480,train_014831,8
54481,train_008475,3
54482,train_059369,6
54483,train_015918,5
54484,train_056640,7
54485,train_011659,5
54486,train_020628,5
54487,train_009917,6
54488,train_027313,3
54489,train_045994,1
54490,train_052030,9
54491,train_038636,2
54492,train_016568,9
54493,train_023010,7
54494,train_016955,8
54495,train_039208,5
54496,train_044777,0
54497,train_023160,1
54498,train_022008,0
54499,train_034732,7
54500,train_041539,5
54501,train_019556,2
54502,train_035827,2
54503,train_048954,2
54504,train_033629,6
54505,train_006901,4
54506,train_002180,3
54507,train_010299,6
54508,train_055835,9
54509,train_003958,8
54510,train_059479,2
54511,train_002426,1
54512,train_005889,6
54513,train_047035,1
54514,train_044473,1
54515,train_010287,7
54516,train_045293,8
54517,train_011075,3
54518,train_009399,1
54519,train_026592,5
54520,train_016287,1
54521,train_052213,5
54522,train_021191,0
54523,train_016725,8
54524,train_005940,9
54525,train_011200,1
54526,train_057353,6
54527,train_026251,5
54528,train_042222,9
54529,train_022113,3
54530,train_054538,9
54531,train_020691,1
54532,train_024571,7
54533,train_057976,2
54534,train_058352,6
54535,train_014594,7
54536,train_017922,4
54537,train_051972,5
54538,train_038917,9
54539,train_042032,4
54540,train_032385,3
54541,train_059472,0
54542,train_049528,0
54543,train_006585,3
54544,train_017550,9
54545,train_002169,4
54546,train_022223,9
54547,train_041556,0
54548,train_057606,2
54549,train_046102,5
54550,train_055114,9
54551,train_050796,7
54552,train_021937,7
54553,train_034434,7
54554,train_019751,1
54555,train_051291,8
54556,train_012102,4
54557,train_000188,8
54558,train_047140,3
54559,train_056371,5
54560,train_019894,1
54561,train_013557,9
54562,train_051325,4
54563,train_059766,4
54564,train_035768,6
54565,train_059202,3
54566,train_000456,8
54567,train_008027,5
54568,train_026722,0
54569,train_045205,1
54570,train_037748,9
54571,train_032200,5
54572,train_029584,4
54573,train_016331,4
54574,train_011248,1
54575,train_037884,4
54576,train_030599,7
54577,train_058125,7
54578,train_046875,7
54579,train_008372,2
54580,train_029257,7
54581,train_006342,3
54582,train_022226,2
54583,train_023352,7
54584,train_042575,8
54585,train_003240,4
54586,train_032355,8
54587,train_018511,5
54588,train_035504,3
54589,train_053860,8
54590,train_032911,4
54591,train_045858,1
54592,train_036024,9
54593,train_021810,5
54594,train_037016,5
54595,train_019686,0
54596,train_056499,5
54597,train_023315,0
54598,train_011952,6
54599,train_053306,5
54600,train_055272,8
54601,train_030393,5
54602,train_003158,8
54603,train_030673,3
54604,train_027579,8
54605,train_043411,1
54606,train_005011,3
54607,train_058350,0
54608,train_016882,7
54609,train_023521,0
54610,train_017570,9
54611,train_049176,8
54612,train_043903,9
54613,train_041994,3
54614,train_049565,9
54615,train_050980,4
54616,train_036518,4
54617,train_032031,3
54618,train_002634,7
54619,train_000913,8
54620,train_000543,5
54621,train_002934,9
54622,train_034596,4
54623,train_021990,1
54624,train_036998,2
54625,train_025190,5
54626,train_010311,4
54627,train_047389,0
54628,train_042347,8
54629,train_027627,5
54630,train_051393,9
54631,train_007917,5
54632,train_030204,9
54633,train_012084,8
54634,train_002467,4
54635,train_021580,3
54636,train_020555,6
54637,train_014624,3
54638,train_042039,1
54639,train_055879,0
54640,train_043043,3
54641,train_006915,7
54642,train_003509,1
54643,train_017214,0
54644,train_004241,2
54645,train_058883,6
54646,train_013812,8
54647,train_054746,3
54648,train_014934,9
54649,train_029602,3
54650,train_030258,3
54651,train_014604,6
54652,train_026581,1
54653,train_010165,9
54654,train_053385,3
54655,train_009658,2
54656,train_041213,6
54657,train_000587,1
54658,train_057176,0
54659,train_047872,3
54660,train_007844,8
54661,train_056298,2
54662,train_015224,1
54663,train_025994,2
54664,train_006947,7
54665,train_037194,6
54666,train_004946,7
54667,train_055751,3
54668,train_037262,4
54669,train_024523,6
54670,train_029475,9
54671,train_038838,7
54672,train_031412,4
54673,train_058291,6
54674,train_047062,7
54675,train_011653,4
54676,train_036249,9
54677,train_000251,1
54678,train_040706,8
54679,train_040168,4
54680,train_017044,7
54681,train_021195,6
54682,train_001327,6
54683,train_021978,1
54684,train_015069,5
54685,train_054935,8
54686,train_019386,3
54687,train_006559,3
54688,train_012769,7
54689,train_038963,0
54690,train_050192,0
54691,train_021270,4
54692,train_000221,6
54693,train_005316,9
54694,train_025989,1
54695,train_015272,2
54696,train_043403,8
54697,train_024423,6
54698,train_035122,3
54699,train_052865,0
54700,train_008037,4
54701,train_038002,1
54702,train_044455,2
54703,train_024371,0
54704,train_005900,2
54705,train_003170,5
54706,train_031723,3
54707,train_008651,7
54708,train_015021,8
54709,train_048825,5
54710,train_024362,7
54711,train_052738,1
54712,train_029023,3
54713,train_047208,5
54714,train_000471,9
54715,train_024537,0
54716,train_012228,3
54717,train_056288,3
54718,train_052770,9
54719,train_018806,1
54720,train_043298,3
54721,train_040980,6
54722,train_005787,3
54723,train_026894,7
54724,train_004691,8
54725,train_053195,0
54726,train_032575,0
54727,train_043262,5
54728,train_055471,8
54729,train_010463,6
54730,train_036303,5
54731,train_017665,5
54732,train_024920,9
54733,train_000414,4
54734,train_017478,4
54735,train_042292,7
54736,train_021939,3
54737,train_036114,8
54738,train_043976,0
54739,train_027032,3
54740,train_052985,4
54741,train_038031,9
54742,train_021305,3
54743,train_034753,9
54744,train_020721,2
54745,train_032974,1
54746,train_052595,9
54747,train_017299,4
54748,train_048741,1
54749,train_041218,8
54750,train_016916,2
54751,train_015775,8
54752,train_010270,6
54753,train_050632,1
54754,train_048303,1
54755,train_035898,3
54756,train_018859,9
54757,train_046761,4
54758,train_022553,4
54759,train_036984,5
54760,train_000047,5
54761,train_033829,6
54762,train_012672,2
54763,train_036366,5
54764,train_023126,6
54765,train_034713,3
54766,train_023030,1
54767,train_040197,9
54768,train_016017,5
54769,train_029804,5
54770,train_049531,7
54771,train_013374,2
54772,train_013535,2
54773,train_016333,5
54774,train_006761,4
54775,train_036477,9
54776,train_018062,4
54777,train_014113,2
54778,train_017620,0
54779,train_035365,8
54780,train_049020,3
54781,train_046773,9
54782,train_021258,7
54783,train_009773,0
54784,train_031445,0
54785,train_023902,7
54786,train_000081,0
54787,train_023789,8
54788,train_048112,1
54789,train_015133,0
54790,train_006667,3
54791,train_029763,3
54792,train_001698,3
54793,train_020543,6
54794,train_012602,3
54795,train_005107,1
54796,train_003316,9
54797,train_045014,7
54798,train_018068,6
54799,train_037155,1
54800,train_039369,6
54801,train_008851,9
54802,train_025237,9
54803,train_024123,8
54804,train_000071,7
54805,train_032188,4
54806,train_036911,3
54807,train_027850,6
54808,train_009546,2
54809,train_050996,8
54810,train_011507,5
54811,train_033720,4
54812,train_024359,8
54813,train_000144,8
54814,train_030632,6
54815,train_008765,3
54816,train_026925,1
54817,train_030966,1
54818,train_050577,1
54819,train_033665,0
54820,train_020181,3
54821,train_002117,8
54822,train_012744,6
54823,train_053913,8
54824,train_036931,3
54825,train_008549,5
54826,train_041350,0
54827,train_028820,3
54828,train_031266,5
54829,train_057534,7
54830,train_044375,9
54831,train_046706,9
54832,train_051552,9
54833,train_039523,7
54834,train_008859,8
54835,train_059942,9
54836,train_001135,5
54837,train_010317,2
54838,train_053782,8
54839,train_030557,6
54840,train_055677,3
54841,train_055929,8
54842,train_042739,7
54843,train_038897,1
54844,train_053076,2
54845,train_038938,4
54846,train_010159,4
54847,train_043129,0
54848,train_040603,7
54849,train_028754,9
54850,train_006857,0
54851,train_028390,8
54852,train_008341,4
54853,train_057591,6
54854,train_005756,1
54855,train_038914,0
54856,train_053640,8
54857,train_019536,3
54858,train_002285,8
54859,train_042657,1
54860,train_023513,4
54861,train_059718,8
54862,train_056876,2
54863,train_040048,8
54864,train_007786,0
54865,train_014108,2
54866,train_042057,7
54867,train_032342,9
54868,train_051748,2
54869,train_047758,1
54870,train_023345,7
54871,train_020359,5
54872,train_005327,0
54873,train_023797,2
54874,train_052421,6
54875,train_052242,2
54876,train_029452,7
54877,train_033226,9
54878,train_003062,5
54879,train_034025,0
54880,train_059986,6
54881,train_022615,6
54882,train_015583,0
54883,train_040727,8
54884,train_005506,5
54885,train_005928,2
54886,train_014121,2
54887,train_023095,0
54888,train_032800,0
54889,train_045203,2
54890,train_030589,2
54891,train_005722,2
54892,train_051269,6
54893,train_016442,5
54894,train_007973,1
54895,train_020961,1
54896,train_051901,1
54897,train_043722,7
54898,train_014891,7
54899,train_041658,1
54900,train_010509,5
54901,train_013990,8
54902,train_059423,8
54903,train_011558,1
54904,train_013883,7
54905,train_049123,1
54906,train_039907,3
54907,train_054206,6
54908,train_009200,7
54909,train_003838,4
54910,train_003896,0
54911,train_008917,0
54912,train_042757,9
54913,train_019090,1
54914,train_031192,7
54915,train_028387,1
54916,train_056943,6
54917,train_001672,4
54918,train_051856,7
54919,train_043744,6
54920,train_015032,6
54921,train_001333,9
54922,train_023667,6
54923,train_002370,9
54924,train_005188,5
54925,train_021679,7
54926,train_011900,9
54927,train_022480,4
54928,train_053430,2
54929,train_012326,3
54930,train_009385,4
54931,train_000526,0
54932,train_033923,0
54933,train_035378,2
54934,train_011537,1
54935,train_009668,2
54936,train_052287,3
54937,train_058286,1
54938,train_058466,1
54939,train_003051,3
54940,train_017267,7
54941,train_026169,7
54942,train_042977,7
54943,train_048839,6
54944,train_031792,7
54945,train_025053,4
54946,train_016506,6
54947,train_010288,5
54948,train_005875,3
54949,train_047637,9
54950,train_045357,4
54951,train_040295,8
54952,train_017132,5
54953,train_008237,7
54954,train_036594,1
54955,train_008315,9
54956,train_034821,5
54957,train_028378,1
54958,train_004379,4
54959,train_051044,0
54960,train_010970,9
54961,train_022532,8
54962,train_052377,4
54963,train_050581,2
54964,train_010136,1
54965,train_029922,4
54966,train_024641,8
54967,train_022523,9
54968,train_039986,1
54969,train_047854,5
54970,train_049051,8
54971,train_036464,9
54972,train_051215,0
54973,train_022728,3
54974,train_002091,5
54975,train_026508,0
54976,train_044062,7
54977,train_059592,7
54978,train_018176,1
54979,train_011300,9
54980,train_047601,1
54981,train_032088,4
54982,train_021266,0
54983,train_032354,5
54984,train_018324,0
54985,train_053116,0
54986,train_011617,9
54987,train_003108,3
54988,train_020618,8
54989,train_046175,8
54990,train_015103,0
54991,train_053271,8
54992,train_005969,4
54993,train_044428,6
54994,train_003919,6
54995,train_003631,4
54996,train_026686,0
54997,train_008531,0
54998,train_014247,9
54999,train_009963,0
55000,train_037611,9
55001,train_038232,0
55002,train_040926,3
55003,train_034095,2
55004,train_001986,6
55005,train_045508,3
55006,train_016879,6
55007,train_039198,2
55008,train_015285,5
55009,train_020472,8
55010,train_044019,2
55011,train_015825,0
55012,train_015159,6
55013,train_048476,2
55014,train_029048,6
55015,train_047919,5
55016,train_053070,9
55017,train_024950,8
55018,train_058035,0
55019,train_016147,9
55020,train_003932,6
55021,train_009384,5
55022,train_039144,8
55023,train_001644,3
55024,train_041767,3
55025,train_051580,2
55026,train_053190,9
55027,train_037154,1
55028,train_002858,1
55029,train_023569,6
55030,train_003266,5
55031,train_040223,3
55032,train_059090,8
55033,train_023754,0
55034,train_054760,7
55035,train_023140,7
55036,train_016311,3
55037,train_049200,0
55038,train_045051,1
55039,train_039406,6
55040,train_043406,1
55041,train_013037,8
55042,train_054471,8
55043,train_048747,9
55044,train_007809,7
55045,train_019597,9
55046,train_040088,5
55047,train_047353,9
55048,train_024758,4
55049,train_027328,0
55050,train_058492,0
55051,train_037234,2
55052,train_045623,6
55053,train_042710,4
55054,train_051898,2
55055,train_031901,1
55056,train_024009,9
55057,train_059608,4
55058,train_057919,3
55059,train_014284,7
55060,train_030086,5
55061,train_011849,6
55062,train_019003,7
55063,train_025104,6
55064,train_007670,5
55065,train_059611,7
55066,train_023984,1
55067,train_042830,2
55068,train_059471,3
55069,train_022057,7
55070,train_025804,2
55071,train_051531,9
55072,train_048572,5
55073,train_022628,1
55074,train_002844,7
55075,train_058382,6
55076,train_021264,5
55077,train_038324,8
55078,train_030651,0
55079,train_002114,3
55080,train_024677,8
55081,train_043979,6
55082,train_011315,0
55083,train_007486,2
55084,train_024370,8
55085,train_014649,0
55086,train_042894,1
55087,train_034836,5
55088,train_042162,6
55089,train_054435,7
55090,train_002320,6
55091,train_058323,2
55092,train_044727,2
55093,train_002413,8
55094,train_017317,9
55095,train_030733,3
55096,train_056621,3
55097,train_011393,5
55098,train_036294,6
55099,train_058780,4
55100,train_019106,5
55101,train_011177,9
55102,train_038605,0
55103,train_011917,1
55104,train_034058,3
55105,train_013114,3
55106,train_011290,7
55107,train_051758,0
55108,train_028510,0
55109,train_035984,3
55110,train_021105,8
55111,train_037485,4
55112,train_002457,2
55113,train_003687,3
55114,train_016391,4
55115,train_012393,6
55116,train_022956,1
55117,train_023004,8
55118,train_008556,7
55119,train_020419,8
55120,train_014541,1
55121,train_042474,2
55122,train_047017,9
55123,train_056841,7
55124,train_049416,2
55125,train_009314,8
55126,train_024358,3
55127,train_015622,4
55128,train_002175,8
55129,train_001064,8
55130,train_026567,4
55131,train_024743,7
55132,train_042821,2
55133,train_044693,1
55134,train_041455,4
55135,train_040095,2
55136,train_015536,1
55137,train_050217,9
55138,train_024982,2
55139,train_017360,0
55140,train_056503,7
55141,train_057128,5
55142,train_009517,6
55143,train_016329,3
55144,train_013307,1
55145,train_054437,8
55146,train_025658,2
55147,train_035626,4
55148,train_004553,1
55149,train_018455,4
55150,train_043388,8
55151,train_043339,1
55152,train_001138,9
55153,train_026413,5
55154,train_036669,1
55155,train_026958,6
55156,train_021040,9
55157,train_052143,1
55158,train_001704,4
55159,train_007577,6
55160,train_051413,9
55161,train_053823,1
55162,train_053314,1
55163,train_058022,1
55164,train_049141,5
55165,train_052811,1
55166,train_009398,2
55167,train_018420,4
55168,train_055096,6
55169,train_045155,5
55170,train_002650,7
55171,train_003718,7
55172,train_033681,7
55173,train_029520,0
55174,train_033278,8
55175,train_013409,9
55176,train_045988,8
55177,train_058431,3
55178,train_037608,8
55179,train_028940,8
55180,train_001289,8
55181,train_028980,4
55182,train_048570,6
55183,train_032393,5
55184,train_015707,8
55185,train_051908,1
55186,train_009129,9
55187,train_008127,9
55188,train_052354,0
55189,train_032292,2
55190,train_053147,1
55191,train_037410,4
55192,train_041359,8
55193,train_033190,1
55194,train_038570,1
55195,train_002746,0
55196,train_035658,3
55197,train_021289,5
55198,train_046630,7
55199,train_056010,1
55200,train_002008,1
55201,train_007970,6
55202,train_005510,3
